time,N_sat,L1,L2,P1,P2,C1
12.500,G32,121824905.994,94928511.412,0,23182507.453,23182503.698
12.508,G01,124726700.433,97189649.022,0,23734703.770,23734699.180
12.508,G08,108452048.276,84508114.208,0,20637737.891,20637735.366
12.508,G10,108849964.102,84818166.031,0,20713454.469,20713452.061
12.508,G11,118503243.776,92340193.957,0,22550412.994,22550413.078
12.508,G14,127519457.812,99365829.000,0,24266145.919,24266143.405
12.508,G18,119172655.596,92861827.357,0,22677795.238,22677795.486
12.508,G27,111582546.426,86947455.089,0,21233452.802,21233450.409
12.508,G28,128391281.004,100045155.182,0,24432046.501,24432045.813
12.508,G32,121733516.647,94857299.003,0,23165116.587,23165112.842
12.517,G01,124625449.303,97110752.099,0,23715436.344,23715431.600
12.517,G08,108451610.805,84507773.330,0,20637654.630,20637652.094
12.517,G10,108884786.644,84845300.473,0,20720080.916,20720078.541
12.517,G11,118404622.606,92263346.321,0,22531646.017,22531646.046
12.517,G14,127417423.798,99286322.048,0,24246729.448,24246726.948
12.517,G18,119248796.408,92921157.830,0,22692284.376,22692284.500
12.517,G27,111656463.864,87005053.059,0,21247518.814,21247516.507
12.517,G28,128332554.420,99999394.236,0,24420870.913,24420870.325
12.517,G32,121642436.787,94786327.749,0,23147784.605,23147780.879
12.525,G01,124524319.326,97031949.612,0,23696191.956,23696187.235
12.525,G08,108451745.447,84507878.242,0,20637680.235,20637677.728
12.525,G10,108920098.248,84872816.009,0,20726800.445,20726798.122
12.525,G11,118306250.682,92186692.904,0,22512926.492,22512926.456
12.525,G14,127315508.725,99206907.776,0,24227335.603,24227333.125
12.525,G18,119325168.025,92980668.147,0,22706817.319,22706817.535
12.525,G27,111730818.154,87062991.446,0,21261667.975,21261665.688
12.525,G28,128274251.825,99953963.707,0,24409776.352,24409775.395
12.525,G32,121551669.800,94715600.287,0,23130512.160,23130508.525
12.533,G01,124423312.872,96953243.345,0,23676970.738,23676966.256
12.533,G08,108452453.540,84508430.013,0,20637814.945,20637812.479
12.533,G10,108955898.615,84900712.399,0,20733613.066,20733610.687
12.533,G11,118208131.489,92110236.423,0,22494254.940,22494254.994
12.533,G14,127213716.826,99127589.509,0,24207965.219,24207962.497
12.533,G18,119401770.092,93040358.073,0,22721394.255,22721394.453
12.533,G27,111805608.762,87121269.808,0,21275900.223,21275897.873
12.533,G28,128216376.239,99908865.874,0,24398763.527,24398762.019
12.533,G32,121461219.723,94645119.773,0,23113300.229,23113296.329
12.542,G01,124322430.922,96874634.090,0,23657773.403,23657768.988
12.542,G08,108453735.140,84509428.665,0,20638058.796,20638056.336
12.542,G10,108992186.068,84928988.337,0,20740518.339,20740515.978
12.542,G11,118110267.037,92033978.426,0,22475631.752,22475631.972
12.542,G14,127112050.020,99048368.752,0,24188618.968,24188615.799
12.542,G18,119478600.479,93100225.884,0,22736014.502,22736014.867
12.542,G27,111880833.711,87179886.627,0,21290214.988,21290212.776
12.542,G28,128158929.281,99864102.101,0,24387831.871,24387830.304
12.542,G32,121371089.215,94574888.283,0,23096148.776,23096145.004
12.550,G01,124221674.394,96796122.573,0,23638600.150,23638595.641
12.550,G08,108455590.505,84510874.406,0,20638411.830,20638409.376
12.550,G10,109028958.718,84957642.345,0,20747515.941,20747513.533
12.550,G11,118012659.297,91957920.484,0,22457057.527,22457057.790
12.550,G14,127010511.272,98969247.739,0,24169296.236,24169293.498
12.550,G18,119555657.482,93160270.255,0,22750678.240,22750678.173
12.550,G27,111956490.870,87238840.226,0,21304612.097,21304609.873
12.550,G28,128101912.491,99819673.438,0,24376981.808,24376980.388
12.550,G32,121281280.769,94504907.739,0,23079058.827,23079054.835
12.558,G01,124121044.676,96717709.884,0,23619450.894,23619446.436
12.558,G08,108458020.186,84512767.667,0,20638874.168,20638871.747
12.558,G10,109066215.285,84986673.433,0,20754605.598,20754603.198
12.558,G11,117915310.401,91882064.228,0,22438532.547,22438532.887
12.558,G14,126909103.406,98890228.724,0,24149998.894,24149995.932
12.558,G18,119632939.584,93220490.053,0,22765384.332,22765384.438
12.558,G27,112032578.687,87298129.403,0,21319091.173,21319088.921
12.558,G28,128045327.725,99775581.423,0,24366213.485,24366212.867
12.558,G32,121191797.458,94435180.545,0,23062030.551,23062026.650
12.567,G01,124020541.048,96639395.435,0,23600325.782,23600321.368
12.567,G08,108461022.571,84515107.193,0,20639445.451,20639443.094
12.567,G10,109103952.234,85016078.841,0,20761786.722,20761784.289
12.567,G11,117818220.228,91806409.567,0,22420056.952,22420057.241
12.567,G14,126807827.114,98811312.208,0,24130726.583,24130723.754
12.567,G18,119710442.790,93280882.155,0,22780132.822,22780132.968
12.567,G27,112109093.347,87357751.187,0,21333651.490,21333649.171
12.567,G28,127989174.759,99731825.929,0,24355527.985,24355527.194
12.567,G32,121102640.091,94365707.338,0,23045064.462,23045060.549
12.575,G01,123920167.807,96561182.582,0,23581225.336,23581221.011
12.575,G08,108464601.131,84517895.687,0,20640126.483,20640124.053
12.575,G10,109142171.113,85045859.784,0,20769059.556,20769057.076
12.575,G11,117721394.684,91730961.124,0,22401631.702,22401631.875
12.575,G14,126706688.064,98732502.647,0,24111480.178,24111477.769
12.575,G18,119788168.892,93341447.906,0,22794923.589,22794923.867
12.575,G27,112186036.174,87417706.613,0,21348293.309,21348290.951
12.575,G28,127933458.922,99688411.020,0,24344925.453,24344924.638
12.575,G32,121013814.650,94296492.774,0,23028161.558,23028157.570
12.583,G01,123819924.873,96483071.294,0,23562149.525,23562145.243
12.583,G08,108468754.776,84521132.297,0,20640916.896,20640914.424
12.583,G10,109180869.070,85076014.028,0,20776423.591,20776421.100
12.583,G11,117624834.062,91655719.096,0,22383256.815,22383257.059
12.583,G14,126605687.992,98653801.402,0,24092260.668,24092258.172
12.583,G18,119866114.742,93402184.896,0,22809756.358,22809756.415
12.583,G27,112263404.044,87477993.228,0,21363015.962,21363013.532
12.583,G28,127878180.171,99645336.688,0,24334406.413,24334405.489
12.583,G32,120925322.579,94227537.971,0,23011321.885,23011318.071
12.592,G01,123719814.231,96405063.041,0,23543099.219,23543094.886
12.592,G08,108473484.532,84524817.825,0,20641816.955,20641814.449
12.592,G10,109220045.339,85106540.972,0,20783878.544,20783876.102
12.592,G11,117528541.448,91580685.922,0,22364932.856,22364933.172
12.592,G14,126504830.416,98575211.195,0,24073067.953,24073065.631
12.592,G18,119944279.533,93463092.510,0,22824630.429,22824630.675
12.592,G27,112341195.901,87538610.218,0,21377819.395,21377816.913
12.592,G28,127823341.102,99602604.993,0,24323970.973,24323970.033
12.592,G32,120837167.551,94158845.794,0,22994546.477,22994542.715
12.600,G01,123619837.920,96327159.514,0,23524074.268,23524069.866
12.600,G08,108478791.563,84528953.178,0,20642826.828,20642824.337
12.600,G10,109259699.115,85137440.013,0,20791424.383,20791421.988
12.600,G11,117432519.631,91505863.772,0,22346660.454,22346660.769
12.600,G14,126404118.923,98496734.790,0,24053903.252,24053900.663
12.600,G18,120022662.010,93524169.736,0,22839546.287,22839546.334
12.600,G27,112419410.671,87599556.764,0,21392703.118,21392700.701
12.600,G28,127768944.342,99560217.944,0,24313619.928,24313618.673
12.600,G32,120749353.082,94090419.004,0,22977835.949,22977832.017
12.608,G01,123519992.404,96249357.865,0,23505073.990,23505069.926
12.608,G08,108484671.101,84533534.634,0,20643945.605,20643943.182
12.608,G10,109299824.042,85168706.180,0,20799059.900,20799057.573
12.608,G11,117336766.155,91431250.723,0,22328439.353,22328439.381
12.608,G14,126303551.282,98418370.496,0,24034765.563,24034763.509
12.608,G18,120101255.871,93585411.673,0,22854502.025,22854502.177
12.608,G27,112498041.761,87660827.704,0,21407666.275,21407663.712
12.608,G28,127714986.556,99518172.954,0,24303352.135,24303350.771
12.608,G32,120661877.258,94022256.069,0,22961189.711,22961185.939
12.617,G01,123420284.240,96171663.265,0,23486100.229,23486096.207
12.617,G08,108491128.916,84538566.697,0,20645174.448,20645172.057
12.617,G10,109340423.885,85200342.411,0,20806785.738,20806783.538
12.617,G11,117241288.484,91356852.577,0,22310270.704,22310270.561
12.617,G14,126203135.627,98340124.618,0,24015656.868,24015654.938
12.617,G18,120180064.717,93646821.123,0,22869498.962,22869499.103
12.617,G27,112577092.622,87722425.741,0,21422709.084,21422706.590
12.617,G28,127661475.284,99476475.893,0,24293169.104,24293168.063
12.617,G32,120574748.184,93954363.337,0,22944609.758,22944605.803
12.625,G01,123320716.543,96094078.094,0,23467152.977,23467148.919
12.625,G08,108498167.058,84544050.957,0,20646513.768,20646511.336
12.625,G10,109381498.903,85232348.904,0,20814602.103,20814599.902
12.625,G11,117146090.699,91282672.532,0,22292155.141,22292155.030
12.625,G14,126102876.645,98262000.821,0,23996578.072,23996575.997
12.625,G18,120259089.029,93708398.491,0,22884537.013,22884537.043
12.625,G27,112656563.274,87784350.891,0,21437831.907,21437829.436
12.625,G28,127608413.729,99435129.263,0,24283071.636,24283070.476
12.625,G32,120487970.566,93886744.459,0,22928096.339,22928092.494
12.633,G01,123221280.969,96016595.871,0,23448230.531,23448226.899
12.633,G08,108505776.086,84549980.065,0,20647961.701,20647959.303
12.633,G10,109423037.875,85264716.922,0,20822506.712,20822504.535
12.633,G11,117051165.410,91208704.799,0,22274091.320,22274091.396
12.633,G14,126002767.486,98183993.764,0,23977527.562,23977525.846
12.633,G18,120338317.425,93770134.868,0,22899613.568,22899613.687
12.633,G27,112736442.221,87846594.193,0,21453032.349,21453029.954
12.633,G28,127555794.033,99394126.960,0,24273058.676,24273057.471
12.633,G32,120401537.532,93819394.083,0,22911648.674,22911644.847
12.642,G01,123121989.455,95939225.901,0,23429336.513,23429332.495
12.642,G08,108513966.685,84556362.350,0,20649520.389,20649517.934
12.642,G10,109465049.854,85297453.521,0,20830501.293,20830499.202
12.642,G11,116956525.217,91134959.231,0,22256081.983,22256081.776
12.642,G14,125902821.796,98106114.093,0,23958508.765,23958506.617
12.642,G18,120417759.033,93832037.365,0,22914730.996,22914730.964
12.642,G27,112816738.227,87909162.481,0,21468312.187,21468309.859
12.642,G28,127503628.467,99353478.486,0,24263131.118,24263131.009
12.642,G32,120315462.564,93752322.716,0,22895268.978,22895265.337
12.650,G01,123022834.650,95861962.473,0,23410467.919,23410463.535
12.650,G08,108522730.573,84563191.355,0,20651188.140,20651185.629
12.650,G10,109507524.664,85330550.763,0,20838583.993,20838581.908
12.650,G11,116862163.737,91061430.856,0,22238125.481,22238125.407
12.650,G14,125803033.550,98028357.099,0,23939519.385,23939517.503
12.650,G18,120497403.365,93894097.863,0,22929886.666,22929886.872
12.650,G27,112897440.897,87972047.638,0,21483669.408,21483667.048
12.650,G28,127451910.321,99313178.659,0,24253289.481,24253289.563
12.650,G32,120229739.866,93685525.866,0,22878956.573,22878952.707
12.658,G01,122923823.790,95784811.221,0,23391626.841,23391622.222
12.658,G08,108532073.959,84570471.909,0,20652966.134,20652963.640
12.658,G10,109550466.583,85364011.990,0,20846755.619,20846753.549
12.658,G11,116768089.047,90988125.933,0,22220223.586,22220223.499
12.658,G14,125703411.222,97950729.421,0,23920561.699,23920559.951
12.658,G18,120577254.673,93956319.634,0,22945081.866,22945082.077
12.658,G27,112978554.162,88035252.749,0,21499104.734,21499102.485
12.658,G28,127400646.975,99273233.237,0,24243534.256,24243534.532
12.658,G32,120144378.124,93619010.253,0,22862712.667,22862708.943
12.667,G01,122824957.382,95707772.521,0,23372813.188,23372808.666
12.667,G08,108541995.858,84578203.252,0,20654854.199,20654851.715
12.667,G10,109593873.275,85397835.376,0,20855015.621,20855013.621
12.667,G11,116674302.939,90915045.870,0,22202376.406,22202376.692
12.667,G14,125603957.164,97873232.828,0,23901636.461,23901634.586
12.667,G18,120657310.611,94018700.848,0,22960316.178,22960316.269
12.667,G27,113060075.453,88098775.801,0,21514617.727,21514615.506
12.667,G28,127349839.346,99233642.909,0,24233866.000,24233866.055
12.667,G32,120059379.442,93552777.563,0,22846537.990,22846534.208
12.675,G01,122726232.663,95630844.205,0,23354026.301,23354021.964
12.675,G08,108552492.468,84586382.425,0,20656851.644,20656849.177
12.675,G10,109637738.992,85432016.445,0,20863362.941,20863361.043
12.675,G11,116580803.308,90842189.041,0,22184583.978,22184584.191
12.675,G14,125504669.958,97795866.277,0,23882742.561,23882740.556
12.675,G18,120737565.496,94081237.084,0,22975587.937,22975588.390
12.675,G27,113141998.728,88162612.096,0,21530207.240,21530205.100
12.675,G28,127299484.870,99194405.664,0,24224283.681,24224283.768
12.675,G32,119974742.408,93486826.689,0,22830432.098,22830428.334
12.683,G01,122627656.206,95554031.439,0,23335267.366,23335263.381
12.683,G08,108563569.162,84595013.613,0,20658959.430,20658957.019
12.683,G10,109682067.434,85466558.083,0,20871798.415,20871796.518
12.683,G11,116487597.714,90769561.353,0,22166847.555,22166847.708
12.683,G14,125405557.701,97718636.031,0,23863881.787,23863880.120
12.683,G18,120818023.319,94143931.462,0,22990898.834,22990898.963
12.683,G22,129945739.727,101256420.712,0,24727852.769,24727852.030
12.683,G27,113224327.416,88226764.282,0,21545873.905,21545871.752
12.683,G28,127249590.926,99155527.301,0,24214788.897,24214788.998
12.683,G32,119890475.196,93421163.972,0,22814396.302,22814392.847
12.692,G01,122529224.513,95477331.461,0,23316536.570,23316532.441
12.692,G08,108575221.205,84604093.121,0,20661176.830,20661174.365
12.692,G10,109726852.108,85501455.213,0,20880320.727,20880318.752
12.692,G11,116394683.532,90697160.723,0,22149166.475,22149166.775
12.692,G14,125306618.265,97641540.463,0,23845054.468,23845052.423
12.692,G18,120898677.229,94206778.628,0,23006246.411,23006246.910
12.692,G22,129840263.852,101174231.789,0,24707781.623,24707780.691
12.692,G27,113307054.727,88291227.094,0,21561616.451,21561614.278
12.692,G28,127200153.980,99117005.029,0,24205381.716,24205381.330
12.692,G32,119806575.672,93355787.793,0,22798430.741,22798427.221
12.700,G01,122430944.046,95400749.355,0,23297834.537,23297830.141
12.700,G08,108587453.969,84613625.141,0,20663504.685,20663502.183
12.700,G10,109772096.551,85536710.624,0,20888930.458,20888928.472
12.700,G11,116302068.334,90624993.062,0,22131542.456,22131542.730
12.700,G14,125207859.811,97564585.926,0,23826261.430,23826259.308
12.700,G18,120979530.848,94269781.407,0,23021632.562,23021632.919
12.700,G22,129734887.702,101092120.624,0,24687728.956,24687728.104
12.700,G27,113390183.947,88356003.082,0,21577435.340,21577433.195
12.700,G28,127151180.698,99078844.043,0,24196062.200,24196061.810
12.700,G32,119723051.808,93290704.316,0,22782536.615,22782533.158
12.708,G01,122332811.413,95324282.426,0,23279160.280,23279155.866
12.708,G08,108600262.537,84623605.833,0,20665942.171,20665939.572
12.708,G10,109817794.420,85572319.345,0,20897626.548,20897624.475
12.708,G11,116209749.554,90553056.370,0,22113974.667,22113975.027
12.708,G14,125109280.170,97487770.738,0,23807502.361,23807499.911
12.708,G18,121060578.208,94332935.138,0,23037055.363,23037055.618
12.708,G22,129629607.921,101010084.555,0,24667694.956,24667693.636
12.708,G27,113473708.419,88421087.061,0,21593329.558,21593327.326
12.708,G28,127102668.174,99041042.119,0,24186830.500,24186830.261
12.708,G32,119639901.649,93225912.040,0,22766713.603,22766710.250
12.717,G01,122234830.378,95247933.634,0,23260515.232,23260510.571
12.717,G08,108613649.560,84634037.268,0,20668489.695,20668487.044
12.717,G10,109863946.516,85608282.008,0,20906408.990,20906406.909
12.717,G11,116117731.520,90481354.032,0,22096464.071,22096464.571
12.717,G14,125010884.943,97411099.253,0,23788778.600,23788775.732
12.717,G18,121141820.085,94396240.452,0,23052515.358,23052515.522
12.717,G22,129524428.491,100928126.616,0,24647679.929,24647678.882
12.717,G27,113557628.683,88486479.437,0,21609299.014,21609296.815
